#,Date Posted,Time Posted,Author,Post Text,Retweets,Favorites,Source,Overall Sentiment,Postive,Neutral,Negative
343,10/4/2022,5:50 PM,@MarkAnt72,RT @TST__Radio: @TST__Radio on #GroundZero #radio at 10pm PT after @ClydeLewis - LISTEN https://t.co/uUzigpey6p The false royals are set s…,3,3,Twitter for Android,Negative,25%,25.10%,50%
344,10/4/2022,5:49 PM,@AmurAriel,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
345,10/4/2022,5:38 PM,@WrightE46,RT @McguinnessSian: @LBC @LBC @BBCPolitics @BBCNews you are referring to this pressure I presume? @KwasiKwarteng @trussliz @10DowningStreet…,1,1,Twitter for Android,Neutral,20%,40.10%,40%
346,10/4/2022,5:36 PM,@638Nyc,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter Web App,Negative,25%,25.10%,50%
347,10/4/2022,5:35 PM,@TheAtomicCat,RT @LouisHenwood: Nice to see Kwasi Kwarteng clearly taking a personal call at the Queens funeral and having a bit of a laugh The chancell…,"5,694","11,887",Twitter for Android,Positive,50%,25.10%,25%
348,10/4/2022,5:27 PM,@OmarFlo28881322,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
349,10/4/2022,5:01 PM,@RFCdan,RT @LouisHenwood: Nice to see Kwasi Kwarteng clearly taking a personal call at the Queens funeral and having a bit of a laugh The chancell…,"5,694","11,887",Twitter for Android,Positive,50%,25.10%,25%
350,10/4/2022,4:52 PM,@ViewEdy,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter Web App,Negative,25%,25.10%,50%
351,10/4/2022,4:49 PM,@Nelson33008310,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
352,10/4/2022,4:35 PM,@KARINAGAVIRIAM1,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
353,10/4/2022,4:33 PM,@andiswankwents2,RT @nthabs5: That guy came back rushing from #queensfuneral to come deal with 'electricity crisis at home' and we still have load shedding…,4,10,Twitter for Android,Positive,57.10%,14.30%,28.60%
354,10/4/2022,4:31 PM,@IyaboYisau,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
355,10/4/2022,4:31 PM,@_KatDaBrat,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter Web App,Negative,25%,25.10%,50%
356,10/4/2022,4:22 PM,@Kathryn10713069,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for Android,Negative,16.70%,16.70%,66.60%
357,10/4/2022,4:20 PM,@odwa_mpotya,RT @nthabs5: That guy came back rushing from #queensfuneral to come deal with 'electricity crisis at home' and we still have load shedding…,4,10,Twitter for Android,Positive,57.10%,14.30%,28.60%
358,10/4/2022,4:13 PM,@lwando_ntshanga,RT @nthabs5: That guy came back rushing from #queensfuneral to come deal with 'electricity crisis at home' and we still have load shedding…,4,10,Twitter for Android,Positive,57.10%,14.30%,28.60%
359,10/4/2022,4:13 PM,@j0ker937,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter for Android,Negative,25%,25.10%,50%
360,10/4/2022,4:08 PM,@Yetanothersue,"RT @riotgrandma72: Oi @KwasiKwarteng …. This true, babe? But you were havin’ such a laugh during the service. If only we’d known you were s…",10,22,Twitter for iPad,Positive,40%,20%,40%
361,10/4/2022,4:07 PM,@UnmovedLee,RT @nthabs5: That guy came back rushing from #queensfuneral to come deal with 'electricity crisis at home' and we still have load shedding…,4,10,Twitter for Android,Positive,57.10%,14.30%,28.60%
362,10/4/2022,3:56 PM,@jazejan,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for iPhone,Negative,16.70%,16.70%,66.60%
363,10/4/2022,3:54 PM,@ejhortop,"RT @riotgrandma72: Oi @KwasiKwarteng …. This true, babe? But you were havin’ such a laugh during the service. If only we’d known you were s…",10,22,Twitter for Android,Positive,40%,20%,40%
364,10/4/2022,3:42 PM,@chouhansantos11,RT @ItsMisharlie: The Duchess of Sussex #queensfuneral https://t.co/oU9KWQJ4uP,"29,941","533,029",Twitter Web App,Neutral,33.30%,33.40%,33.30%
365,10/4/2022,3:40 PM,@deirbhilesdaddy,"RT @riotgrandma72: Oi @KwasiKwarteng …. This true, babe? But you were havin’ such a laugh during the service. If only we’d known you were s…",10,22,Twitter for Android,Positive,40%,20%,40%
366,10/4/2022,3:30 PM,@IanMcna80531507,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter Web App,Negative,25%,25.10%,50%
367,10/4/2022,3:22 PM,@setlla_woolf,"Big Ben will be tired today now, poor thing.#queensfuneral",0,0,Twitter Web App,Negative,14.30%,28.60%,57.10%
368,10/4/2022,3:16 PM,@twiteryeanot,LMAO.. Was sent this via WhatsApp... #queensfuneral #Empire https://t.co/y6PtOjlAt8,0,0,Twitter for Android,Neutral,33.30%,33.40%,33.30%
369,10/4/2022,3:04 PM,@McguinnessSian,@LBC @LBC @BBCPolitics @BBCNews you are referring to this pressure I presume? @KwasiKwarteng @trussliz… https://t.co/KXNtvLHFod,1,1,Twitter Web App,Neutral,20%,40.10%,40%
370,10/4/2022,2:51 PM,@BobbyJoeFowler2,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter Web App,Negative,25%,25.10%,50%
371,10/4/2022,2:46 PM,@CurtisHebert,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter for iPad,Negative,25%,25.10%,50%
372,10/4/2022,2:46 PM,@CurtisHebert,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter for iPad,Negative,25%,25.10%,50%
373,10/4/2022,2:42 PM,@MarkWoollard3,"@PennyMordaunt So @PennyMordaunt, can you honestly support and be in cabinet with @KwasiKwarteng, the man who laugh… https://t.co/Row25TIAHx",0,2,Twitter Web App,Positive,66.60%,16.70%,16.70%
374,10/4/2022,2:40 PM,@TheUKIsAMess,"RT @angegarrod: The funeral where he was ranting and raving to himself, either in need of psych. help, or a drug test? #KamiKwasi #ToryFa…",1,4,QuentinCBot,Negative,16.70%,16.70%,66.60%
375,10/4/2022,2:38 PM,@angegarrod,"The funeral where he was ranting and raving to himself, either in need of psych. help, or a drug test? #KamiKwasi… https://t.co/TWstTYFCbo",1,4,Twitter Web App,Negative,16.70%,16.70%,66.60%
376,10/4/2022,2:29 PM,@Tofali,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for Android,Negative,16.70%,16.70%,66.60%
377,10/4/2022,2:15 PM,@dunlin57,"RT @riotgrandma72: Oi @KwasiKwarteng …. This true, babe? But you were havin’ such a laugh during the service. If only we’d known you were s…",10,22,Twitter for iPad,Positive,40%,20%,40%
378,10/4/2022,2:07 PM,@MRedPilld,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter for Android,Negative,25%,25.10%,50%
379,10/4/2022,2:06 PM,@DruidCircus,RT @MichaelTakeMP: He brought a smile to everyone’s face at the #queensfuneral. He brings a smile to Liz Truss’s face when he comes in her…,328,"1,816",Twitter for iPhone,Positive,66.60%,16.70%,16.70%
380,10/4/2022,1:55 PM,@45Lori1,"RT @RSKellner: #JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the #QueensFuneral. She ha…",28,35,Twitter for iPhone,Negative,25%,25.10%,50%
381,10/4/2022,1:50 PM,@european4ever,"RT @riotgrandma72: Oi @KwasiKwarteng …. This true, babe? But you were havin’ such a laugh during the service. If only we’d known you were s…",10,22,Twitter for Android,Positive,40%,20%,40%
382,10/4/2022,1:47 PM,@riotgrandma72,"Oi @KwasiKwarteng …. This true, babe? But you were havin’ such a laugh during the service. If only we’d known you w… https://t.co/c86ABJF4Cn",10,22,Twitter for iPhone,Positive,40%,20%,40%
383,10/4/2022,1:45 PM,@RSKellner,"#JillBiden got #Latinos mad calling them tacos, then aroused the #British by not wearing a hat to the… https://t.co/3bd21o5PYw",28,35,Twitter Web App,Negative,25%,25.10%,50%
384,10/4/2022,1:44 PM,@MoFarooq9,Is @KwasiKwarteng ridiculously blaming The Queen so the pound drops again for his mates to cash in once again?… https://t.co/T6yrJUy185,0,0,Twitter for Android,Negative,25%,25.10%,50%
385,10/4/2022,1:41 PM,@riotgrandma72,@AndrewPRLevi What pressure? He was killing himself laughing all during the funeral. @KwasiKwarteng #queensfuneral,0,5,Twitter for iPhone,Neutral,25%,50.10%,25%
386,10/4/2022,1:33 PM,@bowyerlj,I'm absolutely wheezing with lols at this latest excuse. The reality is: the mini-budget is what happens when the g… https://t.co/Etj3yCpvtH,1,4,Twitter Web App,Neutral,33.30%,33.40%,33.30%
387,10/4/2022,1:20 PM,@FrannyHP,RT @LouisHenwood: @supertanskiii Complete media blackout Tan Just look at the reaction to #KwasiKwarteng behaviour from both Suella Braver…,"1,316","2,487",Twitter Web App,Neutral,16.60%,66.70%,16.60%
388,10/4/2022,1:01 PM,@neocat2587,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for iPhone,Negative,16.70%,16.70%,66.60%
389,10/4/2022,12:48 PM,@Illinoislady23,RT @ddanpereira: Andrea Mitchell can not cover the news & politics. If she cant cover the #queensfuneral then its time for her to retire. I…,70,275,Twitter Web App,Negative,25%,25.10%,50%
390,10/4/2022,11:25 AM,@imaNiggas,Sucks to be understanding but never understood #queensfuneral #TREASURE #HouseOfTheDragon #quotes,0,1,Twitter for iPhone,Positive,66.60%,16.70%,16.70%
391,10/4/2022,11:15 AM,@Joseluisbi69,RT @dessire_doll: Manda dm para ver la colaboración #cosplayer #cosplayergirls #cosplaynaked #ChubbyEbony #queensfuneral https://t.co/8jx9…,10,33,Twitter for Android,Neutral,33.30%,33.40%,33.30%
392,10/4/2022,11:15 AM,@nthabs5,That guy came back rushing from #queensfuneral to come deal with 'electricity crisis at home' and we still have loa… https://t.co/RsfWKiEwP7,4,10,Twitter Web App,Positive,57.10%,14.30%,28.60%
393,10/4/2022,11:07 AM,@Catmom99801929,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for Android,Negative,16.70%,16.70%,66.60%
394,10/4/2022,10:58 AM,@creamyvanilla04,"RT @Lencyco1: Rekomendasi paket biar tampil mulus ne. Pembersih, biar glowing, gg kusam, flek hitam. 1. https://t.co/5FK95x38bH 2. https:…",24,20,Twitter for Android,Positive,50%,25.10%,25%
395,10/4/2022,10:56 AM,@DJHTEXAS,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for Android,Neutral,33.30%,33.40%,33.30%
396,10/4/2022,10:16 AM,@Pantocrax,"RT @AmberAlertaNoOf: #ITALIA 🇮🇹 vía @RoRoberta97 ""#DenisePipitone fue vista en 2004 en Milán con una mujer que le llamaba Danas, ¿las reco…",3,2,Twitter for Android,Neutral,33.30%,33.40%,33.30%
397,10/4/2022,9:51 AM,@GRACEDSAMANTHA,RT @AnxiousLionO: I’m hoping that the next King turn out to be Mumm-Ra the Ever Living so that I don’t have to sit through all this ever ag…,35,273,Twitter for iPad,Neutral,33.30%,33.40%,33.30%
398,10/4/2022,8:34 AM,@VirginiaLeight5,Don’t forget she can move in every direction…#queensfuneral https://t.co/J9QmzXP6mC,0,0,Twitter Web App,Neutral,20%,40.10%,40%
399,10/4/2022,8:09 AM,@Henrin234,RT @therealsojidan: Nigerian man teaches people world over a lesson Thank you for being a good example . . . Ogun state Mr Money Calabar Ck…,521,"1,528",Twitter for Android,Positive,50%,25.10%,25%
400,10/4/2022,8:08 AM,@ofu0kwu,RT @ofu0kwu: Please watch and be careful 🙇🏽‍♂️🙏🙏 “DIRECT MESSAGE TO ANYONE YOU DONT LIKE. !!!!” 🙏 help me tag anyone you want to see this…,2,21,Twitter for iPhone,Positive,66.60%,16.70%,16.70%
401,10/4/2022,7:20 AM,@Kino_Yosho,#People 10.3号は9月19日に行われた #エリザベス女王 の葬儀の様子とイギリス王室についての記事を掲載。明日10/5で販売終了になります。ウェブでのご注文はこちら→https://t.co/ncqUVc81kU(あ)… https://t.co/RjhkvDOLjV,0,1,Twitter Web App,Neutral,33.30%,33.40%,33.30%
402,10/4/2022,7:15 AM,@SusieJoe9,Shout out for Princess Anne. That’s all. #queensfuneral https://t.co/cPbe3w1b8X,0,13,Twitter Web App,Neutral,33.30%,33.40%,33.30%
403,10/4/2022,6:54 AM,@micro_simon,RT @Whistle020: I wonder why Ben Roberts-Smith can attend #queensfuneral after what he's done in #Afghanistan. https://t.co/eDRgTvgIb3,104,100,Twitter Web App,Neutral,33.30%,33.40%,33.30%
404,10/4/2022,6:50 AM,@asforthisfellow,There are processes for anything worthwhile. #WebDesign #GettingBetter #YouTuber #queensfuneral #Asia #Africa… https://t.co/bOVqXrsbuk,0,1,Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
405,10/4/2022,6:45 AM,@AdelaideJulia12,Chain4Energy #Crypto #CryptoNews #cryptocurrencies #cryptocurrency #queensfuneral #PuertoRico #HurricaneFiona… https://t.co/arJFpOfmkA,0,3,Twitter Web App,Neutral,33.30%,33.40%,33.30%
406,10/4/2022,5:39 AM,@CSpirations,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for Android,Neutral,33.30%,33.40%,33.30%
407,10/4/2022,4:26 AM,@Chander53325358,RT @shweta114348023: मैं आप सब दोस्तों से नाराज़ हू 😏😏 🔄🔄♻️🔁कोई रिट्वीट ही नही करते हो #queensfuneral #backshotqueen #bigassbbw #ShowTime #…,79,611,Twitter for Android,Neutral,33.30%,33.40%,33.30%
408,10/4/2022,4:24 AM,@DAVECARTER59,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for Android,Negative,16.70%,16.70%,66.60%
409,10/4/2022,4:18 AM,@mortymortisha,"RT @Shews_Cummings: As Big Ben chimed 96 times, it was fitting to give 96 seconds. Rest In Peace, Your Majesty. #queensfuneral #QueenEliz…",2,9,Twitter Web App,Positive,57.10%,28.60%,14.30%
410,10/4/2022,4:17 AM,@DwightEugene2,Shout out for Princess Anne. That’s all. #queensfuneral https://t.co/mjSqmI6eQC,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
411,10/4/2022,4:14 AM,@PeterTolar1,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for iPad,Neutral,33.30%,33.40%,33.30%
412,10/4/2022,3:38 AM,@NokamiYeager,RT @babesislay: Making out in a random alleyway almost fucked lol #queensfuneral #gachaheat #gachar34 #gachaheatcommunity #gachansfwedit #g…,18,233,Twitter Web App,Neutral,33.30%,33.40%,33.30%
413,10/4/2022,3:35 AM,@eugeniabrunori,"RT @seven__: Can you make yourself cry? Meghan Markle: Oh, I can do that so well! OMG it's crazy. They're like, Meghan, one tear, left eye,…",675,"1,558",Twitter for Android,Negative,28.60%,14.30%,57.10%
414,10/4/2022,3:15 AM,@taepocie,"RT @Lencyco1: Rekomendasi paket biar tampil mulus ne. Pembersih, biar glowing, gg kusam, flek hitam. 1. https://t.co/5FK95x38bH 2. https:…",24,20,Twitter for Android,Positive,50%,25.10%,25%
415,10/4/2022,3:15 AM,@ouch_love,RT @alphamanstyle: As @UjuAnya et al vilify #QueenElizabethII #queensfuneral and the #British for the #Biafran war which killed/displaced 3…,45,266,Twitter for Android,Negative,16.70%,16.70%,66.60%
416,10/4/2022,2:56 AM,@sunsetsky52,RT @LisaThomasBooks: The #queensfuneral reminds me how lucky we are to have each other. Celebrating the Kings and queens of Twitter: @seved…,8,28,Twitter for iPhone,Positive,50%,25.10%,25%
417,10/4/2022,2:53 AM,@Vicky38127060,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for Android,Neutral,33.30%,33.40%,33.30%
418,10/4/2022,2:48 AM,@elise_flowers,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for Android,Neutral,33.30%,33.40%,33.30%
419,10/4/2022,2:42 AM,@angela2k,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
420,10/4/2022,2:35 AM,@_mindaisyy,"RT @Lencyco1: Rekomendasi paket biar tampil mulus ne. Pembersih, biar glowing, gg kusam, flek hitam. 1. https://t.co/5FK95x38bH 2. https:…",24,20,Twitter for Android,Positive,50%,25.10%,25%
421,10/4/2022,2:34 AM,@MauvCoui,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter Web App,Neutral,33.30%,33.40%,33.30%
422,10/4/2022,2:29 AM,@OFDResistance,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
423,10/4/2022,2:24 AM,@Melimel2016,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for Android,Neutral,33.30%,33.40%,33.30%
424,10/4/2022,2:22 AM,@DivinelyMeghan,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for Android,Neutral,33.30%,33.40%,33.30%
425,10/4/2022,1:53 AM,@BielKarma,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter Web App,Neutral,33.30%,33.40%,33.30%
426,10/4/2022,1:51 AM,@heather_merran,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for iPad,Neutral,33.30%,33.40%,33.30%
427,10/4/2022,1:45 AM,@SamEllison11,"RT @MrMaximilan: Mom and Dad. They came, they saw, they ate and left no crumbs. #PrinceHarryandMeghan #queensfuneral https://t.co/7XSF3N2…",295,"2,416",Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
